E0,ThetaDeg,nu,A,Z,CS_qe,CS_mec,CS_inel,cross,,
5.15,26.98,2.4965,12,6,0.651649367,0.16834667,28.12029319,28.94028922,,
5.15,26.98,2.5099,12,6,0.621351663,0.160017379,28.98693061,29.76829965,,
5.15,26.98,2.5232,12,6,0.593158785,0.152063099,29.84547849,30.59070037,,
5.15,26.98,2.5365,12,6,0.566738861,0.144427948,30.7020344,31.41320121,,
5.15,26.98,2.5499,12,6,0.541810408,0.137063846,31.57316437,32.25203863,,
5.15,26.98,2.5632,12,6,0.51864209,0.130084615,32.4380242,33.08675091,,
5.15,26.98,2.5766,12,6,0.496781305,0.123387504,33.3110854,33.93125421,,
5.15,26.98,2.5899,12,6,0.476452691,0.117072959,34.18154011,34.77506576,,
5.15,26.98,2.6033,12,6,0.457250544,0.111044868,35.05783715,35.62613256,,
5.15,26.98,2.6166,12,6,0.439365972,0.105390479,35.93311932,36.47787577,,
5.15,26.98,2.6299,12,6,0.422560346,0.100059354,36.81117737,37.33379707,,
5.15,26.98,2.6433,12,6,0.406632348,9.50E-02,37.69605612,38.19769781,,
5.15,26.98,2.6566,12,6,0.391738333,9.03E-02,38.5753847,39.05743178,,
5.15,26.98,2.67,12,6,0.377577567,8.59E-02,39.46856621,39.93202223,,
5.15,26.98,2.6833,12,6,0.36429089,8.18E-02,40.35936819,40.80543407,,
5.15,26.98,2.6967,12,6,0.35161283,7.79E-02,41.25563307,41.68517174,,
5.15,26.98,2.71,12,6,0.339672998,7.44E-02,42.1502866,42.56433627,,
5.15,26.98,2.7233,12,6,0.328320199,7.11E-02,43.04924613,43.44865137,,
5.15,26.98,2.7367,12,6,0.317425995,6.80E-02,43.95693988,44.34238124,,
5.15,26.98,2.75,12,6,0.307108401,6.52E-02,44.86281459,45.23512202,,
5.15,26.98,2.7634,12,6,0.29717175,6.26E-02,45.78007947,46.13982963,,
5.15,26.98,2.7767,12,6,0.287728397,6.02E-02,46.69425382,47.04215906,,
5.15,26.98,2.7901,12,6,0.278603889,5.79E-02,47.6204777,47.9570233,,
5.15,26.98,2.8034,12,6,0.269905791,5.59E-02,48.54358111,48.86937652,,
5.15,26.98,2.8167,12,6,0.261539308,5.40E-02,49.47290408,49.78842957,,
5.15,26.98,2.8301,12,6,0.253422517,5.22E-02,50.415021,50.72064469,,
5.15,26.98,2.8434,12,6,0.24565652,5.05E-02,51.3548065,51.65100661,,
5.15,26.98,2.8568,12,6,0.238106581,4.90E-02,52.30711914,52.59419622,,
5.15,26.98,2.8701,12,6,0.230869616,4.75E-02,53.25860649,53.53696359,,
5.15,26.98,2.8835,12,6,0.223822645,4.61E-02,54.22317546,54.49305227,,
5.15,26.98,2.8968,12,6,0.217058371,4.47E-02,55.18668527,55.44841773,,
5.15,26.98,2.9102,12,6,0.21046382,4.33E-02,56.1675082,56.42128061,,
5.15,26.98,2.9235,12,6,0.204127425,4.20E-02,57.14197736,57.38806527,,
5.15,26.98,2.9368,12,6,0.197990221,4.06E-02,58.12592054,58.36451305,,
5.15,26.98,2.9502,12,6,0.192000101,3.92E-02,59.12323247,59.35443904,,
5.15,26.98,2.9635,12,6,0.18623904,3.78E-02,60.11940417,60.34342031,,
5.15,26.98,2.9769,12,6,0.180613526,3.63E-02,61.13184331,61.34873294,,
5.15,26.98,2.9902,12,6,0.175201239,3.47E-02,62.14312381,62.35303492,,
5.15,26.98,3.0036,12,6,0.169914895,3.30E-02,63.16952018,63.37247413,,
5.15,26.98,3.0169,12,6,0.164827941,3.13E-02,64.19507831,64.39117971,,
5.15,26.98,3.0302,12,6,0.159895216,2.94E-02,65.22778944,65.41707099,,
5.15,26.98,3.0436,12,6,0.155076486,2.73E-02,66.27537909,66.45780337,,
5.15,26.98,3.0569,12,6,0.15043906,2.52E-02,67.32188812,67.49750172,,
5.15,26.98,3.0703,12,6,0.145908752,2.28E-02,68.38396871,68.55269798,,
5.15,26.98,3.0836,12,6,0.141548953,2.03E-02,69.44473364,69.60659073,,
5.15,26.98,3.097,12,6,0.137289997,1.76E-02,70.52090032,70.67577761,,
5.15,26.98,3.1103,12,6,0.133191528,1.47E-02,71.59568777,71.74356619,,
5.15,26.98,3.1236,12,6,0.1292175,1.16E-02,72.6771908,72.81798455,,
5.15,26.98,3.137,12,6,0.125335735,8.22E-03,73.77297793,73.90653248,,
5.15,26.98,3.1503,12,6,0.121600603,4.65E-03,74.86772776,74.99398286,,
5.15,26.98,3.1637,12,6,0.117952433,8.20E-04,75.97799478,76.09676712,,
5.15,26.98,3.177,12,6,0.114442304,0,77.08617823,77.20062053,,
5.15,26.98,3.1904,12,6,0.11101412,0,78.21054676,78.32156088,,
5.15,26.98,3.2037,12,6,0.107715854,0,79.33166317,79.43937902,,
5.15,26.98,3.217,12,6,0.104518435,0,80.45884816,80.5633666,,
5.15,26.98,3.2304,12,6,0.101395915,0,81.60107061,81.70246652,,
5.15,26.98,3.2437,12,6,9.84E-02,0,82.74095772,82.83934967,,
5.15,29.98,2.2638,12,6,0.9621042,0.202763088,2.162264189,3.327131478,,
5.15,29.98,2.276,12,6,0.96635986,0.2011175,2.348227205,3.515704565,,
5.15,29.98,2.2883,12,6,0.968413917,0.19919131,2.546041374,3.713646601,,
5.15,29.98,2.3006,12,6,0.968229022,0.197006485,2.754660649,3.919896156,,
5.15,29.98,2.3129,12,6,0.965827702,0.194573265,2.974349426,4.134750393,,
5.15,29.98,2.3252,12,6,0.961248589,0.191902492,3.204507921,4.357659002,,
5.15,29.98,2.3375,12,6,0.954546373,0.189005564,3.445972745,4.589524682,,
5.15,29.98,2.3498,12,6,0.945791464,0.185894381,3.698309186,4.829995031,,
5.15,29.98,2.3621,12,6,0.93506936,0.182581298,3.962125487,5.079776146,,
5.15,29.98,2.3744,12,6,0.922479741,0.17907907,4.237002001,5.338560812,,
5.15,29.98,2.3866,12,6,0.90825866,0.175431376,4.520900697,5.604590732,,
5.15,29.98,2.3989,12,6,0.892296374,0.171591718,4.817873479,5.881761571,,
5.15,29.98,2.4112,12,6,0.874836658,0.167602924,5.125635827,6.168075409,,
5.15,29.98,2.4235,12,6,0.856021924,0.163478803,5.444941255,6.464441981,,
5.15,29.98,2.4358,12,6,0.836000943,0.159233285,5.774818869,6.770053097,,
5.15,29.98,2.4481,12,6,0.814926901,0.154880373,6.115139774,7.084947047,,
5.15,29.98,2.4604,12,6,0.792955446,0.150434079,6.465814734,7.409204259,,
5.15,29.98,2.4727,12,6,0.770242761,0.145908377,6.826611118,7.742762256,,
5.15,29.98,2.485,12,6,0.746943705,0.141317143,7.197469807,8.085730655,,
5.15,29.98,2.4972,12,6,0.723404373,0.136712023,7.573868816,8.433985212,,
5.15,29.98,2.5095,12,6,0.699384992,0.132030959,7.962224034,8.793639985,,
5.15,29.98,2.5218,12,6,0.675217939,0.127324781,8.359677718,9.162220438,,
5.15,29.98,2.5341,12,6,0.651036797,0.122606464,8.765710963,9.539354223,,
5.15,29.98,2.5464,12,6,0.626966647,0.117888636,9.178616087,9.92347137,,
5.15,29.98,2.5587,12,6,0.603123183,0.113183531,9.599630645,10.31593736,,
5.15,29.98,2.571,12,6,0.579612022,0.108502951,10.02827872,10.7163937,,
5.15,29.98,2.5833,12,6,0.556528217,0.103858219,10.46332923,11.12371567,,
5.15,29.98,2.5956,12,6,0.533955957,9.93E-02,10.9052575,11.53847361,,
5.15,29.98,2.6078,12,6,0.512144679,9.48E-02,11.34943482,11.95633516,,
5.15,29.98,2.6201,12,6,0.490798724,9.03E-02,11.80308692,12.3841662,,
5.15,29.98,2.6324,12,6,0.470150976,8.59E-02,12.26274922,12.81878124,,
5.15,29.98,2.6447,12,6,0.450242678,8.16E-02,12.72701308,13.25882134,,
5.15,29.98,2.657,12,6,0.431105136,7.73E-02,13.19692012,13.70536722,,
5.15,29.98,2.6693,12,6,0.412760268,7.32E-02,13.67296502,14.15894257,,
5.15,29.98,2.6816,12,6,0.395221247,6.92E-02,14.1535515,14.61797069,,
5.15,29.98,2.6939,12,6,0.378493192,6.53E-02,14.6375466,15.08132945,,
5.15,29.98,2.7062,12,6,0.362573913,6.15E-02,15.12707215,15.55114344,,
5.15,29.98,2.7184,12,6,0.347574414,5.79E-02,15.6179402,16.02336935,,
5.15,29.98,2.7307,12,6,0.33323444,5.43E-02,16.11665347,16.5041934,,
5.15,29.98,2.743,12,6,0.31966076,5.09E-02,16.61812643,16.98866999,,
5.15,29.98,2.7553,12,6,0.306829755,4.76E-02,17.12454022,17.47895868,,
5.15,29.98,2.7676,12,6,0.294714337,4.44E-02,17.63614904,17.97528793,,
5.15,29.98,2.7799,12,6,0.283284668,4.14E-02,18.15088217,18.47555777,,
5.15,29.98,2.7922,12,6,0.272508822,3.85E-02,18.66992583,18.98092242,,
5.15,29.98,2.8045,12,6,0.262353403,3.57E-02,19.19304021,19.49110787,,
5.15,29.98,2.8168,12,6,0.252784115,3.31E-02,19.71919776,20.00505082,,
5.15,29.98,2.829,12,6,0.243837458,3.06E-02,20.24460296,20.51901008,,
5.15,29.98,2.8413,12,6,0.235332371,2.82E-02,20.78249932,21.0460044,,
5.15,29.98,2.8536,12,6,0.227310209,2.59E-02,21.32122256,21.57442847,,
5.15,29.98,2.8659,12,6,0.219737586,2.37E-02,21.86423967,22.10771193,,
5.15,29.98,2.8782,12,6,0.212582192,2.17E-02,22.41198911,22.64625636,,
5.15,29.98,2.8905,12,6,0.205813018,1.97E-02,22.96314834,23.18870318,,
5.15,29.98,2.9028,12,6,0.199400534,1.79E-02,23.5190547,23.7363546,,
5.15,29.98,2.9151,12,6,0.193316828,1.62E-02,24.07910554,24.28857402,,
5.15,29.98,2.9274,12,6,0.187535688,1.45E-02,24.64323109,24.84525893,,
5.15,29.98,2.9396,12,6,0.182076342,1.29E-02,25.20834044,25.40334331,,
5.15,29.98,2.9519,12,6,0.176826763,1.14E-02,25.78142336,25.96967195,,
5.15,29.98,2.9642,12,6,0.171811876,9.98E-03,26.35921853,26.54101401,,
5.15,29.98,2.9765,12,6,0.167012493,8.60E-03,26.94187258,27.11748901,,
5.15,29.98,2.9888,12,6,0.162411105,7.27E-03,27.52936484,27.69905054,,
5.15,29.98,3.0011,12,6,0.157991814,5.99E-03,28.12245099,28.28642994,,
5.15,29.98,3.0134,12,6,0.153740247,4.73E-03,28.71934973,28.87782289,,
5.15,29.98,3.0257,12,6,0.149643469,3.50E-03,29.3224212,29.47556776,,
5.15,29.98,3.038,12,6,0.14568988,2.29E-03,29.93044279,30.07842139,,
5.15,29.98,3.0502,12,6,0.141899669,1.09E-03,30.53847568,30.68146588,,
5.15,29.98,3.0625,12,6,0.138201527,0,31.15685205,31.29505358,,
5.15,29.98,3.0748,12,6,0.13461884,0,31.78041595,31.91503479,,
5.15,29.98,3.0871,12,6,0.131144333,0,32.40969677,32.54084111,,
5.15,29.98,3.0994,12,6,0.127771565,0,33.04464689,33.17241845,,
5.15,29.98,3.1117,12,6,0.124494842,0,33.68535202,33.80984686,,
5.15,29.98,3.124,12,6,0.121309132,0,34.33242257,34.4537317,,
5.15,29.98,3.1363,12,6,0.118209983,0,34.98243533,35.10064532,,
5.15,29.98,3.1486,12,6,0.115193452,0,35.64546322,35.76065667,,
5.15,29.98,3.1609,12,6,0.112256038,0,36.30734247,36.41959851,,
5.15,29.98,3.1731,12,6,0.109417589,0,36.96759064,37.07700823,,
5.15,29.98,3.1854,12,6,0.1066288,0,37.64615467,37.75278347,,
5.15,29.98,3.1977,12,6,0.103910731,0,38.32620741,38.43011814,,
5.15,29.98,3.21,12,6,0.101261111,0,39.01424848,39.11550959,,
5.15,29.98,3.2223,12,6,9.87E-02,0,39.70741669,39.80609456,,
5.15,29.98,3.2346,12,6,9.62E-02,0,40.40680453,40.50296364,,
5.15,29.98,3.2469,12,6,9.37E-02,0,41.11180426,41.20550734,,
5.15,29.98,3.2592,12,6,9.13E-02,0,41.82280387,41.91411201,,
5.15,29.98,3.2715,12,6,8.90E-02,0,42.53972212,42.62869486,,
5.15,29.98,3.2837,12,6,8.67E-02,0,43.25672304,43.34343678,,
5.15,29.98,3.296,12,6,8.45E-02,0,43.98514753,44.06964025,,
5.15,29.98,3.3083,12,6,8.23E-02,0,44.71945519,44.80178228,,
5.15,29.98,3.3206,12,6,8.02E-02,0,45.45930036,45.53951595,,
5.15,29.98,3.3329,12,6,7.82E-02,0,46.20511665,46.28327364,,
5.15,29.98,3.3452,12,6,7.62E-02,0,46.95643702,47.03258709,,
5.15,29.98,3.3575,12,6,7.42E-02,0,47.71317511,47.78736878,,
5.15,29.98,3.3698,12,6,7.23E-02,0,48.475792,48.54807865,,
5.15,29.98,3.3821,12,6,7.04E-02,0,49.24355264,49.31398052,,
5.15,29.98,3.3943,12,6,6.86E-02,0,50.01068538,50.07931619,,
5.15,29.98,3.4066,12,6,6.69E-02,0,50.78955397,50.85641887,,
5.15,29.98,3.4189,12,6,6.51E-02,0,51.57343503,51.63857903,,
5.15,29.98,3.4312,12,6,6.35E-02,0,52.36280509,52.42627219,,
5.15,29.98,3.4435,12,6,6.18E-02,0,53.15742073,53.21925387,,
5.15,29.98,3.4558,12,6,6.02E-02,0,53.95722566,54.01746679,,
5.15,29.98,3.4681,12,6,5.87E-02,0,54.76215045,54.82084052,,
5.15,29.98,3.4804,12,6,5.72E-02,0,55.57241258,55.62959157,,
5.15,29.98,3.4927,12,6,5.57E-02,0,56.38772535,56.44343226,,
5.15,32.98,2.9228,12,6,0.197996879,2.94E-04,9.348636456,9.546927675,,
5.15,32.98,2.9341,12,6,0.190739275,0,9.657722345,9.848461621,,
5.15,32.98,2.9454,12,6,0.18380959,0,9.970749409,10.154559,,
5.15,32.98,2.9567,12,6,0.177204692,0,10.28695028,10.46415497,,
5.15,32.98,2.968,12,6,0.170919293,0,10.60818439,10.77910369,,
5.15,32.98,2.9793,12,6,0.164946208,0,10.93316976,11.09811597,,
5.15,32.98,2.9906,12,6,0.15927662,0,11.26184896,11.42112558,,
5.15,32.98,3.002,12,6,0.153854043,0,11.59633044,11.75018448,,
5.15,32.98,3.0133,12,6,0.148762218,0,11.93240543,12.08116765,,
5.15,32.98,3.0246,12,6,0.143940104,0,12.2720404,12.41598051,,
5.15,32.98,3.0359,12,6,0.139374857,0,12.61542743,12.75480229,,
5.15,32.98,3.0472,12,6,0.135053187,0,12.96283303,13.09788622,,
5.15,32.98,3.0585,12,6,0.130961554,0,13.31494794,13.44590949,,
5.15,32.98,3.0698,12,6,0.127086338,0,13.66965531,13.79674165,,
5.15,32.98,3.0812,12,6,0.123382363,0,14.03163762,14.15501998,,
5.15,32.98,3.0925,12,6,0.119901183,0,14.3946167,14.51451789,,
5.15,32.98,3.1038,12,6,0.116596431,0,14.76179199,14.87838842,,
5.15,32.98,3.1151,12,6,0.113455534,0,15.13306576,15.24652129,,
5.15,32.98,3.1264,12,6,0.110466428,0,15.50630133,15.61676775,,
5.15,32.98,3.1377,12,6,0.107617619,0,15.88653818,15.9941558,,
5.15,32.98,3.149,12,6,0.104898234,0,16.27082071,16.37571895,,
5.15,32.98,3.1604,12,6,0.102275541,0,16.65986914,16.76214469,,
5.15,32.98,3.1717,12,6,9.98E-02,0,17.0502503,17.15003624,,
5.15,32.98,3.183,12,6,9.74E-02,0,17.44577453,17.54317156,,
5.15,32.98,3.1943,12,6,9.51E-02,0,17.84731475,17.94241539,,
5.15,32.98,3.2056,12,6,9.29E-02,0,18.25136992,18.34425917,,
5.15,32.98,3.2169,12,6,9.08E-02,0,18.65945203,18.75020801,,
5.15,32.98,3.2282,12,6,8.87E-02,0,19.07260841,19.16130301,,
5.15,32.98,3.2395,12,6,8.67E-02,0,19.49021823,19.57691768,,
5.15,32.98,2.7537,12,6,0.338742298,2.61E-02,5.228397548,5.593201403,,
5.15,32.98,2.765,12,6,0.32830907,2.40E-02,5.471339039,5.823680444,,
5.15,32.98,2.7763,12,6,0.317862594,2.20E-02,5.71965823,6.059553711,,
5.15,32.98,2.7877,12,6,0.307358517,2.01E-02,5.974732773,6.302141389,,
5.15,32.98,2.799,12,6,0.297025857,1.81E-02,6.232685988,6.547834505,,
5.15,32.98,2.8103,12,6,0.28681329,1.62E-02,6.495402478,6.798452396,,
5.15,32.98,2.8216,12,6,0.276758291,1.44E-02,6.763148559,7.054302181,,
5.15,32.98,2.8329,12,6,0.266894609,1.26E-02,7.03505026,7.314546685,,
5.15,32.98,2.8442,12,6,0.257252183,1.09E-02,7.310698846,7.578809851,,
5.15,32.98,2.8555,12,6,0.247857095,9.17E-03,7.591224794,7.848250675,,
5.15,32.98,2.8668,12,6,0.238731589,7.53E-03,7.875945303,8.122210719,,
5.15,32.98,2.8781,12,6,0.229894129,5.96E-03,8.164998135,8.400848005,,
5.15,32.98,2.8894,12,6,0.221359509,4.44E-03,8.458272429,8.684067928,,
5.15,32.98,2.9008,12,6,0.213067674,2.96E-03,8.758216897,8.974247621,,
5.15,32.98,2.9121,12,6,0.205172054,1.56E-03,9.059538896,9.26627451,,
5.15,32.98,3.2514,12,6,8.47E-02,0,19.93512907,20.01979345,,
5.15,32.98,3.2627,12,6,8.28E-02,0,20.36208319,20.44487303,,
5.15,32.98,3.274,12,6,8.10E-02,0,20.79327059,20.87423821,,
5.15,32.98,3.2853,12,6,7.92E-02,0,21.22989462,21.30908871,,
5.15,32.98,3.2966,12,6,7.75E-02,0,21.67068779,21.7481539,,
5.15,32.98,3.3079,12,6,7.58E-02,0,22.11602239,22.19180322,,
5.15,32.98,3.3192,12,6,7.41E-02,0,22.56643619,22.64057198,,
5.15,32.98,3.3306,12,6,7.25E-02,0,23.02538482,23.09789957,,
5.15,32.98,3.3419,12,6,7.09E-02,0,23.48553605,23.55648029,,
5.15,32.98,3.3532,12,6,6.94E-02,0,23.95004835,24.01945656,,
5.15,32.98,3.3645,12,6,6.79E-02,0,24.41998751,24.4878927,,
5.15,32.98,3.3758,12,6,6.64E-02,0,24.89433405,24.96076795,,
5.15,32.98,3.3871,12,6,6.50E-02,0,25.37362287,25.43861611,,
5.15,32.98,3.3984,12,6,6.36E-02,0,25.85768002,25.92126222,,
5.15,32.98,3.4097,12,6,6.22E-02,0,26.34625753,26.40845746,,
5.15,32.98,3.421,12,6,6.08E-02,0,26.84036751,26.90121315,,
5.15,32.98,3.4324,12,6,5.95E-02,0,27.34346013,27.40296716,,
5.15,32.98,3.4437,12,6,5.82E-02,0,27.84710669,27.90531364,,
5.15,32.98,3.455,12,6,5.69E-02,0,28.35528152,28.41221449,,
5.15,32.98,3.4663,12,6,5.57E-02,0,28.868285,28.92396959,,
5.15,32.98,3.4776,12,6,5.45E-02,0,29.38608741,29.44054871,,
5.15,32.98,3.4889,12,6,5.33E-02,0,29.90864919,29.96191186,,
5.15,37.98,3.3278,12,6,6.46E-02,0,6.394385144,6.458944284,,
5.15,37.98,3.3377,12,6,6.28E-02,0,6.583394904,6.64624485,,
5.15,37.98,3.3476,12,6,6.12E-02,0,6.775704935,6.836928978,,
5.15,37.98,3.3574,12,6,5.97E-02,0,6.968410653,7.028103828,,
5.15,37.98,3.3673,12,6,5.82E-02,0,7.166563549,7.224785994,,
5.15,37.98,3.3771,12,6,5.68E-02,0,7.365431686,7.422269506,,
5.15,37.98,3.387,12,6,5.55E-02,0,7.569253322,7.624760475,,
5.15,37.98,3.3968,12,6,5.43E-02,0,7.77400142,7.828254874,,
5.15,37.98,3.4067,12,6,5.30E-02,0,7.984202171,8.037249373,,
5.15,37.98,3.4166,12,6,5.19E-02,0,8.196622752,8.248520336,,
5.15,37.98,3.4264,12,6,5.08E-02,0,8.410043589,8.460855162,,
5.15,37.98,3.4363,12,6,4.98E-02,0,8.629063139,8.678826422,,
5.15,37.98,3.4461,12,6,4.88E-02,0,8.848522608,8.897292951,,
5.15,37.98,3.456,12,6,4.78E-02,0,9.073789322,9.121598362,,
5.15,37.98,3.4658,12,6,4.69E-02,0,9.299582209,9.346477759,,
5.15,37.98,3.4757,12,6,4.60E-02,0,9.530880322,9.576888443,,
5.15,37.98,3.4855,12,6,4.52E-02,0,9.763207151,9.808368943,,
5.15,37.98,3.4954,12,6,4.43E-02,0,10.00072818,10.04506473,,
5.15,37.98,3.5053,12,6,4.35E-02,0,10.24186148,10.28540012,,
5.15,37.98,3.5151,12,6,4.28E-02,0,10.48366501,10.52643839,,
5.15,37.98,3.525,12,6,4.20E-02,0,10.73103175,10.77305474,,
5.15,37.98,3.5348,12,6,4.13E-02,0,10.97960209,11.02090278,,
5.15,37.98,3.5447,12,6,4.06E-02,0,11.23365633,11.27424628,,
5.15,37.98,3.5545,12,6,3.99E-02,0,11.48877707,11.52868061,,
5.15,37.98,3.5644,12,6,3.92E-02,0,11.74949089,11.78871688,,
5.15,37.98,3.5743,12,6,3.86E-02,0,12.01400651,12.05256962,,
5.15,37.98,3.5841,12,6,3.79E-02,0,12.27918421,12.31710442,,
5.15,37.98,3.594,12,6,3.73E-02,0,12.5503405,12.58762367,,
5.15,37.98,3.6038,12,6,3.67E-02,0,12.82219738,12.85886135,,
5.15,37.98,3.6137,12,6,3.60E-02,0,13.1003643,13.13641352,,
5.15,37.98,3.6235,12,6,3.55E-02,0,13.37927179,13.41472246,,
5.15,37.98,3.6334,12,6,3.49E-02,0,13.66434477,13.69920028,,
5.15,37.98,3.6433,12,6,3.43E-02,0,13.95305697,13.98732638,,
5.15,37.98,3.6531,12,6,3.37E-02,0,14.24208016,14.2757779,,
5.15,37.98,3.663,12,6,3.31E-02,0,14.53811249,14.57124097,,
5.15,37.98,3.6728,12,6,3.26E-02,0,14.83412617,14.86669899,,
5.15,37.98,3.6827,12,6,3.20E-02,0,15.13691,15.1689292,,
5.15,37.98,3.6925,12,6,3.15E-02,0,15.44003847,15.47151704,,
1.2044,10.8,6.60E-02,12,6,1487890.338,32151.77357,0,1520042.112,,
1.2044,10.8,7.00E-02,12,6,1342981.945,33996.53274,0,1376978.477,,
1.2044,10.8,7.40E-02,12,6,1200745.861,35763.27643,0,1236509.137,,
1.2044,10.8,7.80E-02,12,6,1064171.917,37453.00017,0,1101624.917,,
1.2044,10.8,8.20E-02,12,6,935422.434,39066.95602,0,974489.39,,
1.2044,10.8,8.60E-02,12,6,815935.284,40606.58842,0,856541.8725,,
1.2044,10.8,9.00E-02,12,6,706557.7046,42073.47461,0,748631.1792,,
1.2044,10.8,9.40E-02,12,6,607668.8706,43469.27184,0,651138.1424,,
1.2044,10.8,9.80E-02,12,6,519280.2663,44795.6738,0,564075.9401,,
1.2044,10.8,0.102,12,6,441116.9884,46054.37844,0,487171.3669,,
1.2044,10.8,0.106,12,6,372685.9883,47247.06946,0,419933.0577,,
1.2044,10.8,0.11,12,6,313335.638,48375.41327,0,361711.0512,,
1.2044,10.8,0.114,12,6,262308.6599,49441.07309,0,311749.733,,
1.2044,10.8,0.118,12,6,218788.7786,50445.74118,0,269234.5198,,
1.2044,10.8,0.122,12,6,181940.6626,51391.18985,0,233331.8524,,
1.2044,10.8,0.126,12,6,150942.6165,52279.34106,0,203221.9576,,
1.2044,10.8,0.13,12,6,125011.7708,53112.35352,0,178124.1243,,
1.2044,10.8,0.134,12,6,103421.9555,53892.72543,0,157314.6809,,
1.2044,10.8,0.138,12,6,85514.87512,54623.40974,0,140138.2849,,
1.2044,10.8,0.142,12,6,70705.52111,55307.9378,0,126013.4589,,
1.2044,10.8,0.146,12,6,58482.94286,55950.54566,0,114433.4885,,
1.2044,10.8,0.326,12,6,-26.85168254,28074.12734,235750.4224,263797.698,,
1.2044,10.8,0.33,12,6,-27.39676235,25828.84219,239143.2697,264944.7151,,
1.2044,10.8,0.334,12,6,-27.54478015,23699.12423,241762.9805,265434.56,,
1.2044,10.8,0.338,12,6,-27.3782753,21689.62663,243684.4078,265346.6561,,
1.2044,10.8,0.342,12,6,-26.96560936,20230.51018,244960.6421,265164.1866,,
1.2044,10.8,0.346,12,6,-26.36325156,19128.68709,245637.331,264739.6548,,
1.2044,10.8,0.35,12,6,-25.61770424,18149.4506,245767.3723,263891.2052,,
1.2044,10.8,0.354,12,6,-24.76712479,17286.12823,245402.3833,262663.7444,,
1.2044,10.8,0.358,12,6,-23.84269132,16530.97303,244580.5328,261087.6632,,
1.2044,10.8,0.362,12,6,-22.86975241,15874.32657,243354.4298,259205.8866,,
1.2044,10.8,0.366,12,6,-21.86879447,15305.73634,241756.3817,257040.2493,,
1.2044,10.8,0.37,12,6,-20.85625539,14814.48684,239818.5339,254612.1645,,
1.2044,10.8,0.374,12,6,-19.84520852,14389.99393,237576.7385,251946.8872,,
1.2044,10.8,0.378,12,6,-18.84593724,14022.13313,235058.885,249062.1722,,
1.2044,10.8,0.382,12,6,-17.86641729,13701.49345,232295.654,245979.281,,
1.2044,10.8,0.386,12,6,-16.91272137,13419.55442,229303.3247,242705.9664,,
1.2044,10.8,0.39,12,6,-15.98935813,13168.78998,225956.7505,239109.5511,,
1.2044,10.8,0.394,12,6,-15.099556,12942.70662,222745.5785,235673.1856,,
1.2044,10.8,0.398,12,6,-14.24550042,12735.82685,219226.9643,231948.5456,,
1.2044,10.8,0.402,12,6,-13.42853186,12543.63016,215568.1248,228098.3264,,
1.2044,10.8,0.406,12,6,-12.64931097,12362.46456,211716.0422,224065.8575,,
1.2044,10.8,0.41,12,6,-11.90795587,12189.44113,207934.3859,220111.919,,
1.2044,10.8,0.414,12,6,-11.20415613,12022.32455,203993.7753,216004.8957,,
1.2044,10.8,0.418,12,6,-10.53726726,11859.43812,200004.3367,211853.2376,,
1.2044,10.8,0.422,12,6,-9.906388569,11699.62348,195948.6876,207638.4047,,
1.2044,10.8,0.426,12,6,-9.310427392,11542.30993,191938.123,203471.1225,,
1.2044,10.8,0.43,12,6,-8.748151661,11387.34222,187895.3897,199273.9838,,
1.2044,10.8,0.434,12,6,-8.218232844,11233.8288,183872.3846,195097.9952,,
1.2044,10.8,0.438,12,6,-7.719280796,11085.97535,179882.0181,190960.2741,,
1.2044,10.8,0.442,12,6,-7.249871861,10932.45949,175922.5314,186847.741,,
1.2044,10.8,0.446,12,6,-6.808571376,10779.61092,172025.2275,182798.0298,,
1.2044,10.8,0.45,12,6,-6.393951493,10627.38343,168183.2598,178804.2493,,
